household_code,id_member,interview_datetime,cashflow_date,account_name,root_category,cf_category,cf_type,cf_direction,cf_bsheet_direction,agrprodtype,value,cashflow_mode,unitsgoodservice,valueifinkind
MONKJ34,157,6/11/2015 12:15:00,6/5/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,20,01=Cash,,
MONKJ34,158,9/29/2014 10:13:00,9/22/2014,,Operational Expenses,Petrol and oil,Purchases,Out,,,20,01=Cash,,
MONKJ34,157,4/13/2015 10:00:00,4/10/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,35,01=Cash,,
MONKJ34,159,3/30/2015 11:21:00,3/26/2015,,Operational Expenses,Clothes and shoes,Purchases,Out,,,15,01=Cash,,
MONKJ34,158,11/3/2014 7:10:00,11/3/2014,,Cash,Cash on hand now,Cash on hand now (end of period),Out,,,100,\N,,
MONKJ34,158,3/2/2015 12:00:00,2/9/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,10,01=Cash,,
MONKJ34,158,11/17/2014 9:00:00,11/4/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,35,01=Cash,,
MONKJ34,158,10/14/2014 10:00:00,10/3/2014,,Operational Expenses,"Food from restaurants, take aways, delivery, street food",Purchases,Out,,,20,01=Cash,,
MONKJ34,155,8/13/2014 9:39:00,8/10/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,3,01=Cash,,
MONKJ34,158,12/3/2014 7:25:00,11/17/2014,AGRI01,Operational Income,Agricultural Income,1. Agricultural Revenues (Sales),In,,06=Rice,600,01=Cash,,
MONKJ34,158,11/3/2014 7:10:00,10/14/2014,AGRI01,Operational Income,Agricultural Income,1. Agricultural Revenues (Sales),In,,06=Rice,650,01=Cash,,
MONKJ34,158,11/17/2014 9:00:00,11/8/2014,AGRI01,Operational Income,Agricultural Income,2. Labour (workers on fields),Out,,06=Rice,175,01=Cash,,
MONKJ34,158,11/3/2014 7:10:00,10/18/2014,AGRI01,Operational Income,Agricultural Income,2. Labour (workers on fields),Out,,06=Rice,150,01=Cash,,
MONKJ34,158,6/26/2015 9:00:00,6/16/2015,AGRI02,Operational Income,Agricultural Income,1. Agricultural Revenues (Sales),In,,12= Peanut,300,01=Cash,,
MONKJ34,158,9/29/2014 10:13:00,9/16/2014,AGRI02,Operational Income,Agricultural Income,1. Agricultural Revenues (Sales),In,,12= Peanut,90,02=Cheque or money order,,
MONKJ34,,4/13/2015 10:00:00,4/2/2015,AGRI02,Operational Income,Agricultural Income,1. Agricultural Revenues (Sales),In,,12= Peanut,120,01=Cash,,
MONKJ34,158,1/19/2015 13:00:00,1/10/2015,AGRI02,Operational Income,Agricultural Income,2. Labour (workers on fields),Out,,12= Peanut,50,01=Cash,,
MONKJ34,158,5/12/2015 9:00:00,5/8/2015,AGRI02,Operational Income,Agricultural Income,1. Agricultural Revenues (Sales),In,,12= Peanut,300,01=Cash,,
MONKJ34,158,1/19/2015 13:00:00,1/7/2015,AGRI03,Operational Income,Agricultural Income,1. Agricultural Revenues (Sales),In,,09= Sorghum,200,01=Cash,,
MONKJ34,158,5/12/2015 9:00:00,5/5/2015,AGRI05,Operational Income,Agricultural Income,1. Agricultural Revenues (Sales),In,,"05=Vegetables (ex: tomato, onion, sukuma, sweet potato, potato, etc.)",20,01=Cash,,
MONKJ34,158,5/26/2015 11:05:00,5/14/2015,AGRI05,Operational Income,Agricultural Income,1. Agricultural Revenues (Sales),In,,"05=Vegetables (ex: tomato, onion, sukuma, sweet potato, potato, etc.)",30,01=Cash,,
MONKJ34,158,4/13/2015 10:00:00,4/7/2015,AGRI05,Operational Income,Agricultural Income,1. Agricultural Revenues (Sales),In,,"05=Vegetables (ex: tomato, onion, sukuma, sweet potato, potato, etc.)",150,01=Cash,,
MONKJ34,158,3/30/2015 11:21:00,3/28/2015,AGRI05,Operational Income,Agricultural Income,1. Agricultural Revenues (Sales),In,,"05=Vegetables (ex: tomato, onion, sukuma, sweet potato, potato, etc.)",60,01=Cash,,
MONKJ34,158,5/26/2015 11:05:00,5/18/2015,AGRI06,Operational Income,Agricultural Income,1. Agricultural Revenues (Sales),In,,03=Beans or grams,100,01=Cash,,
MONKJ34,158,4/13/2015 10:00:00,4/10/2015,AGRI06,Operational Income,Agricultural Income,1. Agricultural Revenues (Sales),In,,03=Beans or grams,30,01=Cash,,
MONKJ34,158,9/29/2014 10:13:00,9/26/2014,AGRI06,Operational Income,Agricultural Income,1. Agricultural Revenues (Sales),In,,03=Beans or grams,10,01=Cash,,
MONKJ34,158,5/12/2015 9:00:00,5/5/2015,AGRI07,Operational Income,Agricultural Income,1. Agricultural Revenues (Sales),In,,"05=Vegetables (ex: tomato, onion, sukuma, sweet potato, potato, etc.)",40,01=Cash,,
MONKJ34,158,6/26/2015 9:00:00,6/24/2015,AGRI07,Operational Income,Agricultural Income,1. Agricultural Revenues (Sales),In,,"05=Vegetables (ex: tomato, onion, sukuma, sweet potato, potato, etc.)",100,01=Cash,,
MONKJ34,158,1/5/2015 11:25:00,12/18/2014,CI01,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,300,01=Cash,,
MONKJ34,158,4/13/2015 10:00:00,4/1/2015,CI01,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,250,01=Cash,,
MONKJ34,158,10/14/2014 10:00:00,9/29/2014,CI01,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,200,01=Cash,,
MONKJ34,158,12/17/2014 9:00:00,12/6/2014,CI01,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,200,01=Cash,,
MONKJ34,158,6/11/2015 12:15:00,5/30/2015,CI01,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,500,01=Cash,,
MONKJ34,158,3/16/2015 9:00:00,3/6/2015,CI01,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,200,01=Cash,,
MONKJ34,158,5/12/2015 9:00:00,4/29/2015,CI01,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,230,01=Cash,,
MONKJ34,158,7/16/2014 13:46:00,7/11/2014,CI01,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,180,01=Cash,,
MONKJ34,158,7/16/2014 13:46:00,7/9/2014,CI01,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,180,01=Cash,,
MONKJ34,158,7/30/2014 13:47:00,7/21/2014,CI01,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,240,01=Cash,,
MONKJ34,158,11/17/2014 9:00:00,11/4/2014,CI01,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,180,01=Cash,,
MONKJ34,158,10/14/2014 10:00:00,9/29/2014,CI02,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,100,01=Cash,,
MONKJ34,158,8/27/2014 11:18:00,8/22/2014,CI02,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,100,01=Cash,,
MONKJ34,158,8/13/2014 9:39:00,8/8/2014,CI02,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,200,01=Cash,,
MONKJ34,158,2/5/2015 9:00:00,1/20/2015,CI02,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,180,01=Cash,,
MONKJ34,158,3/30/2015 11:21:00,3/19/2015,CI02,Operational Income,Casual employment,"1. Income, wages, tips, comissions",In,,,300,01=Cash,,
MONKJ34,158,8/27/2014 11:18:00,8/26/2014,OI01,Operational Income,Other income generating activity,1. Income,In,,,500,01=Cash,,
MONKJ34,,4/28/2015 7:00:00,4/21/2015,OI01,Operational Income,Other income generating activity,1. Income,In,,,500,01=Cash,,
MONKJ34,,12/3/2014 7:25:00,12/2/2014,OI01,Operational Income,Other income generating activity,1. Income,In,,,500,01=Cash,,
MONKJ34,158,4/28/2015 7:00:00,4/22/2015,RG01,Operational Income,Resources given outside the household,Resources given,Out,,,50,01=Cash,,
MONKJ34,158,3/2/2015 12:00:00,2/5/2015,RG01,Operational Income,Resources given outside the household,Resources given,Out,,,0,"10=In-kind (trade, good, service--NOT MONEY)",3 kg de arroz,75
MONKJ34,158,3/2/2015 12:00:00,2/7/2015,RG02,Operational Income,Resources given outside the household,Resources given,Out,,,0,"10=In-kind (trade, good, service--NOT MONEY)",5 kg de mandioca seca,62.5
MONKJ34,157,3/30/2015 11:21:00,3/29/2015,RG03,Operational Income,Resources given outside the household,Resources given,Out,,,0,"10=In-kind (trade, good, service--NOT MONEY)",3 kg de mandioca seca,37.5
MONKJ34,157,3/30/2015 11:21:00,3/29/2015,RG03,Operational Income,Resources given outside the household,Resources given,Out,,,0,"10=In-kind (trade, good, service--NOT MONEY)",4 kg de arroz em casca,100
MONKJ34,158,6/11/2015 12:15:00,6/3/2015,RR01,Operational Income,Resources received from outside the household,Resources received,In,,,100,01=Cash,,
MONKJ34,158,11/17/2014 9:00:00,11/7/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,20,01=Cash,,
MONKJ34,158,1/5/2015 11:25:00,12/20/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,75,01=Cash,,
MONKJ34,158,7/16/2014 13:46:00,7/7/2014,SEI01,Operational Income,Self-employment,1. Revenue or Sales,In,,,30,01=Cash,,
MONKJ34,158,4/13/2015 10:00:00,4/11/2015,SIH01,Financial,Keeping Money (Cash) at Home,3. Withdrawals,In,Decrease,,50,01=Cash,,
MONKJ34,158,6/26/2015 9:00:00,6/26/2015,SIH01,Financial,Keeping Money (Cash) at Home,5. Closing Balance--End of last DQ,,,,250,16=CLOSING BALANCE,,
MONKJ34,158,4/28/2015 7:00:00,4/22/2015,SIH01,Financial,Keeping Money (Cash) at Home,2. Deposits,Out,Increase,,100,01=Cash,,
MONKJ34,158,9/15/2014 10:35:00,9/10/2014,SIH01,Financial,Keeping Money (Cash) at Home,3. Withdrawals,In,Decrease,,200,01=Cash,,
MONKJ34,158,12/3/2014 7:25:00,12/2/2014,SIH01,Financial,Keeping Money (Cash) at Home,2. Deposits,Out,Increase,,500,01=Cash,,
MONKJ34,158,7/16/2014 13:46:00,7/10/2014,SIH01,Financial,Keeping Money (Cash) at Home,2. Deposits,Out,Increase,,50,01=Cash,,
MONKJ34,158,3/2/2015 12:00:00,2/8/2015,SIH01,Financial,Keeping Money (Cash) at Home,3. Withdrawals,In,Decrease,,30,01=Cash,,
MONKJ34,158,8/27/2014 11:18:00,8/15/2014,SIH01,Financial,Keeping Money (Cash) at Home,3. Withdrawals,In,Decrease,,200,01=Cash,,
MONKJ34,158,11/17/2014 9:00:00,11/15/2014,SIH01,Financial,Keeping Money (Cash) at Home,3. Withdrawals,In,Decrease,,120,01=Cash,,
MONKJ34,158,1/5/2015 11:25:00,12/29/2014,SIH01,Financial,Keeping Money (Cash) at Home,3. Withdrawals,In,Decrease,,200,01=Cash,,
MONKJ34,158,8/27/2014 11:18:00,8/16/2014,SIH01,Financial,Keeping Money (Cash) at Home,2. Deposits,Out,Increase,,200,01=Cash,,
MONKJ34,158,7/30/2014 13:47:00,7/28/2014,SIH01,Financial,Keeping Money (Cash) at Home,3. Withdrawals,In,Decrease,,200,01=Cash,,
MONKJ34,158,7/3/2014 8:40:00,7/3/2014,SIH01,Financial,Keeping Money (Cash) at Home,1. Starting balance (today),,Increase,,200,15=STARTING BALANCE,,
MONKJ34,158,3/30/2015 11:21:00,3/20/2015,SIH01,Financial,Keeping Money (Cash) at Home,2. Deposits,Out,Increase,,200,01=Cash,,
MONKJ34,158,8/27/2014 11:18:00,8/14/2014,SIH01,Financial,Keeping Money (Cash) at Home,2. Deposits,Out,Increase,,270,01=Cash,,
MONKJ34,158,1/5/2015 11:25:00,12/25/2014,SIH01,Financial,Keeping Money (Cash) at Home,3. Withdrawals,In,Decrease,,270,01=Cash,,
MONKJ35,161,3/4/2015 8:00:00,2/21/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,10,01=Cash,,
MONKJ35,160,5/22/2015 7:25:00,5/16/2015,,Operational Expenses,Cigarettes and smoking supplies,Purchases,Out,,,10,01=Cash,,
MONKJ35,161,5/22/2015 7:25:00,5/12/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,40,01=Cash,,
MONKJ35,161,9/1/2014 7:00:00,9/1/2014,,Cash,Cash on hand now,Cash on hand now (end of period),Out,,,20,\N,,
MONKJ35,160,2/16/2015 10:00:00,2/12/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,50,01=Cash,,
MONKJ35,160,1/7/2015 9:00:00,12/22/2014,,Operational Expenses,Cigarettes and smoking supplies,Purchases,Out,,,10,01=Cash,,
MONKJ35,161,8/18/2014 11:20:00,8/16/2014,,Operational Expenses,Cigarettes and smoking supplies,Purchases,Out,,,10,01=Cash,,
MONKJ35,161,7/17/2014 9:40:00,7/11/2014,,Operational Expenses,"Rickshaws, buses, other public transport",Payments,Out,,,25,01=Cash,,
MONKJ35,160,6/4/2015 11:00:00,5/30/2015,,Operational Expenses,Milling,Purchases,Out,,,20,01=Cash,,
MONKJ35,161,4/8/2015 9:00:00,4/2/2015,,Operational Expenses,"Soap, laundry soap, dish soap",Payments,Out,,,10,01=Cash,,
MONKJ35,161,5/8/2015 10:14:00,5/3/2015,,Operational Expenses,"Rickshaws, buses, other public transport",Payments,Out,,,25,01=Cash,,
MONKJ35,161,8/18/2014 11:20:00,8/18/2014,,Cash,Cash on hand now,Cash on hand now (end of period),Out,,,40,\N,,
MONKJ35,161,10/20/2014 11:14:00,10/12/2014,,Operational Expenses,Cigarettes and smoking supplies,Purchases,Out,,,10,01=Cash,,
MONKJ35,161,4/8/2015 9:00:00,3/26/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,25,01=Cash,,
MONKJ35,161,11/3/2014 11:00:00,10/24/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,35,01=Cash,,
MONKJ35,162,5/22/2015 7:25:00,5/16/2015,,Operational Expenses,Clothes and shoes,Purchases,Out,,,15,01=Cash,,
MONKJ35,160,6/18/2015 10:36:00,6/13/2015,,Operational Expenses,Milling,Purchases,Out,,,20,01=Cash,,
MONKJ35,161,6/4/2015 11:00:00,5/31/2015,,Operational Expenses,Cigarettes and smoking supplies,Purchases,Out,,,10,01=Cash,,
MONKJ35,160,1/21/2015 13:00:00,1/12/2015,,Operational Expenses,"Medical services (clinics, hospitals, dispensaries)",Payments,Out,,,20,01=Cash,,
MONKJ35,161,11/17/2014 10:00:00,11/5/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,45,01=Cash,,
MONKJ35,161,6/18/2015 10:36:00,6/16/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,10,01=Cash,,
MONKJ35,161,10/20/2014 11:14:00,10/8/2014,,Physical Asset,"Blankets, sheets, and other linens",1. Purchase,Out,Increase,,100,01=Cash,,
MONKJ35,160,3/21/2015 10:00:00,3/17/2015,,Operational Expenses,"Medical services (clinics, hospitals, dispensaries)",Payments,Out,,,1,01=Cash,,
MONKJ35,160,2/16/2015 10:00:00,2/15/2015,,Operational Expenses,Cigarettes and smoking supplies,Purchases,Out,,,10,01=Cash,,
MONKJ35,161,4/8/2015 9:00:00,3/31/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,40,01=Cash,,
MONKJ35,161,3/21/2015 10:00:00,3/13/2015,,Operational Expenses,"Vehicle, bicycle, rickshaw maintenance and repairs",Payments,Out,,,40,01=Cash,,
MONKJ35,161,5/8/2015 10:14:00,4/25/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,70,01=Cash,,
MONKJ35,161,9/1/2014 7:00:00,8/30/2014,,Operational Expenses,"Food from restaurants, take aways, delivery, street food",Purchases,Out,,,30,01=Cash,,
MONKJ35,160,3/4/2015 8:00:00,3/1/2015,,Operational Expenses,Cigarettes and smoking supplies,Purchases,Out,,,5,01=Cash,,
MONKJ35,160,12/17/2014 10:34:00,12/16/2014,,Operational Expenses,Cigarettes and smoking supplies,Purchases,Out,,,5,01=Cash,,
MONKJ35,161,5/8/2015 10:14:00,5/4/2015,,Operational Expenses,Matches,Purchases,Out,,,2,01=Cash,,
MONKJ35,161,12/3/2014 8:40:00,11/26/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,10,01=Cash,,
MONKJ35,161,5/22/2015 7:25:00,5/14/2015,,Operational Expenses,"Medical services (clinics, hospitals, dispensaries)",Payments,Out,,,50,01=Cash,,
MONKJ35,161,2/16/2015 10:00:00,1/23/2015,,Operational Expenses,"Medical services (clinics, hospitals, dispensaries)",Payments,Out,,,10,01=Cash,,
MONKJ35,161,1/21/2015 13:00:00,1/14/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,30,01=Cash,,
MONKJ35,161,12/3/2014 8:40:00,11/20/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,75,01=Cash,,
MONKJ35,161,6/4/2015 11:00:00,5/26/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,30,01=Cash,,
MONKJ35,160,2/16/2015 10:00:00,2/14/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,60,01=Cash,,
MONKJ35,161,4/8/2015 9:00:00,3/29/2015,,Operational Expenses,"Rickshaws, buses, other public transport",Payments,Out,,,25,01=Cash,,
MONKJ35,161,3/21/2015 10:00:00,3/18/2015,,Operational Expenses,Building labor,Purchases,Out,,,75,01=Cash,,
MONKJ35,161,9/15/2014 7:58:00,9/15/2014,,Cash,Cash on hand now,Cash on hand now (end of period),Out,,,40,\N,,
MONKJ35,161,12/17/2014 10:34:00,12/13/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,15,01=Cash,,
MONKJ35,161,4/24/2015 7:30:00,4/21/2015,,Operational Expenses,"Soap, laundry soap, dish soap",Payments,Out,,,20,01=Cash,,
MONKJ35,161,12/3/2014 8:40:00,11/30/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,15,01=Cash,,
MONKJ35,161,5/8/2015 10:14:00,5/3/2015,,Physical Asset,"Blankets, sheets, and other linens",1. Purchase,Out,Increase,,150,01=Cash,,
MONKJ35,161,4/24/2015 7:30:00,4/24/2015,,Cash,Cash on hand now,Cash on hand now (end of period),Out,,,100,\N,,
MONKJ35,161,4/24/2015 7:30:00,4/21/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,75,01=Cash,,
MONKJ35,160,2/16/2015 10:00:00,2/15/2015,,Operational Expenses,"Donations to a house of worship, or to a charity",Payments,Out,,,5,01=Cash,,
MONKJ35,161,3/4/2015 8:00:00,2/20/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,15,01=Cash,,
MONKJ35,161,6/18/2015 10:36:00,6/18/2015,,Cash,Cash on hand now,Cash on hand now (end of period),Out,,,200,\N,,
MONKJ35,160,5/22/2015 7:25:00,5/17/2015,,Operational Expenses,Clothes and shoes,Purchases,Out,,,50,01=Cash,,
MONKJ35,162,10/20/2014 11:14:00,10/10/2014,,Operational Expenses,Clothes and shoes,Purchases,Out,,,25,01=Cash,,
MONKJ35,161,9/1/2014 7:00:00,8/30/2014,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,40,01=Cash,,
MONKJ35,161,1/21/2015 13:00:00,1/9/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,15,01=Cash,,
MONKJ35,160,8/4/2014 7:56:00,7/31/2014,,Operational Expenses,"Food from restaurants, take aways, delivery, street food",Purchases,Out,,,5,01=Cash,,
MONKJ35,161,5/22/2015 7:25:00,5/14/2015,,Operational Expenses,"Soap, laundry soap, dish soap",Payments,Out,,,8,01=Cash,,
MONKJ35,160,1/21/2015 13:00:00,1/18/2015,,Operational Expenses,Cigarettes and smoking supplies,Purchases,Out,,,5,01=Cash,,
MONKJ35,161,9/15/2014 7:58:00,9/14/2014,,Operational Expenses,"Food from restaurants, take aways, delivery, street food",Purchases,Out,,,5,01=Cash,,
MONKJ35,160,9/29/2014 11:19:00,9/27/2014,,Operational Expenses,Cigarettes and smoking supplies,Purchases,Out,,,5,01=Cash,,
MONKJ35,160,3/21/2015 10:00:00,3/7/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,38,01=Cash,,
MONKJ35,161,5/22/2015 7:25:00,5/13/2015,,Operational Expenses,"Vehicle, bicycle, rickshaw maintenance and repairs",Payments,Out,,,25,01=Cash,,
MONKJ35,161,10/20/2014 11:14:00,10/14/2014,,Physical Asset,Dining room and kitchen furniture,1. Purchase,Out,Increase,,20,01=Cash,,
MONKJ35,161,2/16/2015 10:00:00,1/23/2015,,Operational Expenses,Medicines,Purchases,Out,,,100,01=Cash,,
MONKJ35,161,3/21/2015 10:00:00,3/6/2015,,Operational Expenses,"Soap, laundry soap, dish soap",Payments,Out,,,15,01=Cash,,
MONKJ35,161,6/18/2015 10:36:00,6/15/2015,,Operational Expenses,"Soap, laundry soap, dish soap",Payments,Out,,,15,01=Cash,,
MONKJ35,161,3/21/2015 10:00:00,3/15/2015,,Operational Expenses,Clothes and shoes,Purchases,Out,,,100,01=Cash,,
MONKJ35,161,7/17/2014 9:40:00,7/17/2014,,Cash,Cash on hand now,Cash on hand now (end of period),Out,,,50,\N,,
MONKJ35,161,1/7/2015 9:00:00,1/7/2015,,Cash,Cash on hand now,Cash on hand now (end of period),Out,,,100,\N,,
MONKJ35,161,3/21/2015 10:00:00,3/21/2015,,Cash,Cash on hand now,Cash on hand now (end of period),Out,,,100,\N,,
MONKJ35,161,5/8/2015 10:14:00,5/4/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,28,01=Cash,,
MONKJ35,160,3/21/2015 10:00:00,3/13/2015,,Operational Expenses,Matches,Purchases,Out,,,5,01=Cash,,
MONKJ35,160,2/16/2015 10:00:00,2/15/2015,,Operational Expenses,Groceries/food to be eaten at home (include baby food),Purchases,Out,,,15,01=Cash,,
MONKJ35,160,6/4/2015 11:00:00,6/1/2015,,Operational Expenses,Matches,Purchases,Out,,,2,01=Cash,,
MONKJ35,161,3/4/2015 8:00:00,3/1/2015,,Operational Expenses,"Rickshaws, buses, other public transport",Payments,Out,,,25,01=Cash,,
MONKJ35,161,10/20/2014 11:14:00,10/3/2014,,Operational Expenses,"Food from restaurants, take aways, delivery, street food",Purchases,Out,,,20,01=Cash,,
